Sat May 21 12:22:04 2022    main.stats

         3611503 function calls (3547257 primitive calls) in 40.564 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcs.py:1050(_remove_sip_kw)
       14    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:2525(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\extern\configobj\configobj.py:567(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\time\formats.py:1787(set_jds)
      320    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\sre_parse.py:164(__getitem__)
      983    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      502    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:634(set_useMathText)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:806(get_clip_path)
       60    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
      363    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\inspect.py:702(<genexpr>)
      552    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:640(<genexpr>)
       89    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\registry.py:584(<setcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\hdu\base.py:516(_get_raw_data)
      515    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\function_base.py:1160(_diff_dispatcher)
       54    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\numerictypes.py:230(obj2sctype)
       67    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2356(transform_path_non_affine)
       11    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\time\formats.py:379(_select_subfmts)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2082(le)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:242(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\polynomial.py:696(polyval)
      241    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_ufunc_config.py:425(__init__)
       80    0.000    0.000    0.000    0.000 {built-in method palette}
       31    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\rcsetup.py:150(validate_bool)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\axislabels.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\timeseries\periodograms\lombscargle\_statistics.py:1(<module>)
       29    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\baseframe.py:834(representation_info)
       23    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\wcsapi.py:223(apply_slices)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2705(get_transformed_path_and_affine)
       65    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:1739(_generate_doc)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\arraysetops.py:320(_unique1d)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\time\formats.py:455(to_value)
      108    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:194(update)
       25    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
      169    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\wrappers\sliced_wcs.py:188(pixel_n_dim)
       84    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\re.py:198(search)
       24    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:149(get_patch_transform)
      630    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:349(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\file.py:240(readarray)
      136    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1509(have_units)
      174    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\extern\configobj\configobj.py:550(__getitem__)
       10    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:488(set_constrained_layout)
       10    0.000    0.000    0.000    0.000 {built-in method setPalette}
        8    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(empty_like)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:456(_check_name_wrapper)
       86    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:2232(<listcomp>)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:834(__rmul__)
        2    0.000    0.000    0.000    0.000 {method 'fix' of 'astropy.wcs.Wcsprm' objects}
       23    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\image.py:758(set_interpolation)
      138    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\sre_parse.py:254(get)
       62    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:1310(_replace_dtype_fields)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\header.py:2056(fromfile)
        5    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\quantity.py:497(_result_as_quantity)
       48    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\gridspec.py:713(get_geometry)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\collections.py:832(set_alpha)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2385(_update_offset_text_position)
       12    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:1550(make_mask)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1500(get_matrix)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(moveaxis)
      231    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
      501    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:852(get_text)
       15    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\inspect.py:2772(__init__)
    59/24    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\sre_parse.py:174(getwidth)
       20    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:186(_remove_proxy)
       87    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\copyreg.py:90(__newobj__)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\quantity_helper\function_helpers.py:368(concatenate)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\time\core.py:992(replicate)
       14    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:846(sort)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\time\core.py:1023(_apply)
      231    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\logging\__init__.py:1587(handle)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\scale.py:220(transform_non_affine)
   116/32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\util.py:166(itersubclasses)
       33    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\warnings.py:181(_add_filter)
      190    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\card.py:1284(_pad)
       50    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:666(getdata)
      284    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\quantity_helper\function_helpers.py:352(_iterable_helper)
       19    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:2400(_check_base)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\format\latex.py:71(to_string)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\logging\__init__.py:1641(callHandlers)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\timeseries\core.py:19(autocheck_required_columns)
       11    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\time\formats.py:393(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\timeseries\sampled.py:17(TimeSeries)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:2697(from_cartesian)
       81    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:3421(shape)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\stats\jackknife.py:3(<module>)
       80    0.000    0.000    0.000    0.000 {built-in method backgroundRole}
      9/8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\hdu\hdulist.py:1126(_try_while_unread_hdus)
      660    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\shape_base.py:19(_atleast_1d_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\hdu\hdulist.py:877(get_first_ext)
      372    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1529(set_units)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\logging\__init__.py:937(handle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\header.py:874(get)
      279    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\utils.py:159(is_effectively_unity)
       34    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\baseframe.py:712(<dictcomp>)
       29    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\baseframe.py:788(_get_representation_info)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\timeseries\binned.py:3(<module>)
      608    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:803(get_file)
       13    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\attributes.py:149(convert_input)
      501    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\stride_tricks.py:474(_broadcast_arrays_dispatcher)
      693    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:2286(powers)
       14    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:2528(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\collections.py:767(set_facecolor)
       30    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:381(extents)
      170    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1394(__init__)
       68    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\data_info.py:212(__get__)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:659(new_gc)
       10    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
        3    0.000    0.000    0.000    0.000 {astropy.io.fits._utils.parse_header}
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:2651(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\logger.py:535(emit)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\function_base.py:4373(<listcomp>)
       75    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2721(get_affine)
      248    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:1094(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\pyplot.py:303(_warn_if_gui_out_of_main_thread)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\numeric.py:1398(moveaxis)
       80    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\enum.py:313(__call__)
       23    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\image.py:264(get_size)
        9    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
      252    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:828(get_position)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:126(<dictcomp>)
       22    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(min_scalar_type)
      488    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:2272(scale)
       10    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:2015(_set_artist_props)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2089(ge)
       64    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2072(closeto)
