Wed May 25 18:15:15 2022    qatm_pytorch.stats

         391679 function calls (384663 primitive calls) in 32.997 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       51    0.009    0.000    0.009    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
     1418    0.003    0.000    0.009    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:1210(score_weight)
        1    0.000    0.000    0.009    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\__init__.py:1444(inner)
      219    0.000    0.000    0.009    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2342(transform_affine)
        1    0.000    0.000    0.009    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_axes.py:5328(imshow)
      393    0.001    0.000    0.008    0.000 {method 'max' of 'numpy.ndarray' objects}
      859    0.002    0.000    0.008    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2527(get_matrix)
        1    0.000    0.000    0.008    0.008 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:2154(_unmultiplied_rgba8888_to_premultiplied_argb32)
      282    0.001    0.000    0.008    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.008    0.008 <__array_function__ internals>:2(take)
        1    0.000    0.000    0.008    0.008 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:93(take)
        1    0.008    0.008    0.008    0.008 {method 'take' of 'numpy.ndarray' objects}
      393    0.000    0.000    0.008    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:38(_amax)
      828    0.002    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2422(get_matrix)
      648    0.001    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:1209(<genexpr>)
        3    0.000    0.000    0.007    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torchvision\transforms\transforms.py:96(__call__)
       51    0.000    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:127(__init__)
        3    0.001    0.000    0.007    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torchvision\transforms\functional.py:52(to_tensor)
     1418    0.004    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:1154(<listcomp>)
      748    0.006    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:375(bounds)
       14    0.000    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:341(_apply_params)
     6061    0.005    0.000    0.007    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\__init__.py:686(__getitem__)
       48    0.001    0.000    0.006    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:734(draw)
     4450    0.002    0.000    0.006    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\abc.py:96(__instancecheck__)
        3    0.000    0.000    0.006    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torchvision\transforms\transforms.py:218(forward)
        3    0.000    0.000    0.006    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torchvision\transforms\functional.py:248(normalize)
      450    0.001    0.000    0.006    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:69(_wrapreduction)
     1699    0.006    0.000    0.006    0.000 {built-in method numpy.asarray}
     9161    0.006    0.000    0.006    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:107(__init__)
      865    0.003    0.000    0.006    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1969(translate)
     9203    0.004    0.000    0.005    0.000 {built-in method builtins.getattr}
      163    0.000    0.000    0.005    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1500(get_matrix)
        1    0.000    0.000    0.005    0.005 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\image.py:686(set_data)
      414    0.005    0.000    0.005    0.000 {method 'emit' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
     1949    0.001    0.000    0.005    0.000 {method 'view' of 'numpy.ndarray' objects}
     6766    0.002    0.000    0.005    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:200(<lambda>)
      129    0.000    0.000    0.005    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:168(update)
      142    0.001    0.000    0.005    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:680(__init__)
4014/3471    0.003    0.000    0.005    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:213(stale)
        8    0.005    0.001    0.005    0.001 {built-in method addAction}
     1419    0.002    0.000    0.005    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:148(invalidate)
      433    0.001    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2511(__init__)
        1    0.000    0.000    0.004    0.004 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2051(_update_label_position)
       16    0.000    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1345(_copy_tick_props)
      413    0.004    0.000    0.004    0.000 {built-in method setText}
       38    0.001    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:650(recache)
       51    0.000    0.000    0.004    0.000 {method 'min' of 'numpy.ndarray' objects}
     1879    0.004    0.000    0.004    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     4265    0.001    0.000    0.004    0.000 {built-in method builtins.next}
      158    0.001    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:277(set_marker)
       51    0.000    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:42(_amin)
     4450    0.003    0.000    0.004    0.000 {built-in method _abc._abc_instancecheck}
        6    0.000    0.000    0.004    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:575(draw)
      414    0.002    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:111(_process_radius)
      167    0.001    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:2974(__array_finalize__)
      431    0.002    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:783(_convert_units)
      162    0.001    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2484(get_matrix)
        1    0.000    0.000    0.004    0.004 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2032(_get_tick_boxes_siblings)
      433    0.001    0.000    0.004    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:250(_dpi_ratio)
      164    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(all)
      817    0.002    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\nn\modules\module.py:781(__setattr__)
       51    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1190(set_fontproperties)
    19763    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
      329    0.002    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:2948(_update_from)
        2    0.000    0.000    0.003    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:5794(max)
        8    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2287(__call__)
      422    0.003    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:363(height)
        3    0.000    0.000    0.003    0.001 {built-in method builtins.print}
      114    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:215(__init__)
        2    0.000    0.000    0.003    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:3013(tick_params)
    16751    0.003    0.000    0.003    0.000 {built-in method builtins.id}
        8    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2291(tick_values)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:611(_init_axis)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\arrayprint.py:1534(_array_str_implementation)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\arrayprint.py:523(array2string)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cm.py:242(_scale_norm)
      164    0.001    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:2367(all)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cm.py:442(autoscale_None)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\arrayprint.py:468(wrapper)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colors.py:1086(autoscale_None)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\arrayprint.py:485(_array2string)
       85    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:932(copy)
      417    0.001    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:415(get_axes)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2343(_update_label_position)
        1    0.000    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\arrayprint.py:742(_formatArray)
     9282    0.003    0.000    0.003    0.000 {method 'pop' of 'dict' objects}
    498/1    0.002    0.000    0.003    0.003 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\arrayprint.py:751(recurser)
      441    0.001    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\qt_compat.py:192(_devicePixelRatioF)
      374    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\contextlib.py:108(__enter__)
       16    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:754(_set_scale)
        2    0.000    0.000    0.003    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:254(_update_dpi)
        8    0.001    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2227(_raw_ticks)
       50    0.001    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\nn\modules\module.py:223(__init__)
       16    0.000    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\scale.py:106(set_default_locators_and_formatters)
      152    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(any)
        2    0.000    0.000    0.003    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:5660(min)
1505/1419    0.002    0.000    0.003    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:158(_invalidate_internal)
    10658    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
     1082    0.002    0.000    0.002    0.000 {built-in method matplotlib._path.affine_transform}
       22    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1005(get_path)
      272    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:230(_recache)
        3    0.002    0.001    0.002    0.001 {method 'connect' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
     1078    0.002    0.000    0.002    0.000 {built-in method numpy.asanyarray}
      184    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1682(normalize_kwargs)
       12    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:770(cla)
        3    0.002    0.001    0.002    0.001 D:/Magistrs/Praktiskais/qatm_pytorch.py:96(save_feature2)
       71    0.002    0.000    0.002    0.000 {rectangle}
       48    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1277(update_from)
        1    0.000    0.000    0.002    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2324(_get_tick_boxes_siblings)
      418    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:65(as_list)
        6    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_agg.py:131(draw_path)
        6    0.002    0.000    0.002    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      366    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:292(fix_minus)
        3    0.002    0.001    0.002    0.001 {method 'float' of 'torch._C._TensorBase' objects}
        4    0.000    0.000    0.002    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1285(get_minorticklocs)
       58    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(concatenate)
      162    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:2995(<listcomp>)
      103    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\ntpath.py:450(normpath)
        3    0.002    0.001    0.002    0.001 {method 'div' of 'torch._C._TensorBase' objects}
      686    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2151(transform_non_affine)
      152    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:2268(any)
      413    0.002    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\weakref.py:66(__call__)
       32    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:254(update_from)
     7131    0.002    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1865(get_matrix)
        3    0.002    0.001    0.002    0.001 {method 'sub_' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.002    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:364(resizeEvent)
        3    0.002    0.001    0.002    0.001 {method 'contiguous' of 'torch._C._TensorBase' objects}
      150    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:69(__init__)
     1006    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:165(convert_xunits)
     1786    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:3637(_get_data)
      671    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
2020/1089    0.002    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2334(<lambda>)
      696    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:2045(_setattr_cm)
      441    0.002    0.000    0.002    0.000 {built-in method devicePixelRatioF}
        8    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:788(set_locs)
       44    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1146(set_marker)
      925    0.001    0.000    0.002    0.000 {built-in method builtins.any}
       53    0.000    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:713(_from_any)
     1422    0.001    0.000    0.002    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\logging\__init__.py:1420(debug)
       68    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(amax)
